,Order ID,Date,Customer Type,Product Category,Product Name,Quantity Sold,Unit Price,Total Sales,Region,Payment Method,Customer Age,Discount,Shipping Cost,Delivery Time (Days)
1809,1116,2024-01-07,New,Home Appliances,Home Appliances Product 1116,2,1074.6,1772,Europe,Credit Card,25,1,18.86,5
1810,864,2024-01-25,Returning,Electronics,Electronics Product 864,4,723.8,2248,Europe,Credit Card,20,2,16.18,2
1811,2061,2024-01-10,Returning,Clothing,Clothing Product 879,3,945.2,2379,,Credit Card,46,9,15.22,6
1812,694,2024-01-05,Returning,Electronics,Electronics Product 694,2,565.8,980,Asia,PayPal,31,3,7.58,3
1813,1418,2024-01-09,New,Electronics,Electronics Product 1418,5,776.8,3310,Asia,Credit Card,25,11,11.48,3
1814,1714,2024-01-05,Returning,Clothing,Clothing Product 1714,5,807.5,3625,Asia,PayPal,37,0,8.25,7
1815,1941,2024-01-22,Returning,Electronics,Electronics Product 1941,5,865.7,3795,Europe,PayPal,49,10,10.67,5
1816,1750,2024-01-11,Returning,Home Appliances,Home Appliances Product 1750,3,687.4,1542,Asia,Credit Card,46,7,17.34,3
1817,1027,2024-01-08,New,Home Appliances,Home Appliances Product 1027,1,505.3,316,Asia,PayPal,59,4,18.93,7
1818,2042,2024-01-23,Returning,Clothing,Clothing Product 1732,5,642.4,2630,,Credit Card,40,9,11.64,7
1819,208,2024-01-29,New,Electronics,Electronics Product 208,1,802.4,716,North America,PayPal,60,14,8.64,3
1820,859,2024-01-20,Returning,Home Appliances,Home Appliances Product 859,2,457.2,528,Europe,PayPal,35,1,19.32,5
1821,1921,2024-01-02,New,Home Appliances,Home Appliances Product 1921,4,918.0,3376,Asia,Credit Card,51,19,7.4,3
1822,702,2024-01-13,New,Home Appliances,Home Appliances Product 702,4,531.7,1620,Asia,PayPal,24,1,12.67,5
1823,1787,2024-01-18,Returning,Electronics,Electronics Product 1787,2,403.7,602,Asia,PayPal,20,9,10.27,6
1824,878,2024-01-09,New,Electronics,Electronics Product 878,3,381.0,570,North America,Credit Card,56,11,19.1,6
1825,195,2024-01-16,New,Clothing,Clothing Product 195,1,859.8,724,Asia,PayPal,45,20,13.58,6
1826,1579,2024-01-20,Returning,Home Appliances,Home Appliances Product 1579,3,216.20000000000002,150,North America,Credit Card,42,7,16.62,4
1827,1405,2024-01-26,New,Clothing,Clothing Product 1405,2,336.0,466,Asia,Credit Card,55,0,10.3,4
1828,872,2024-01-03,Returning,Clothing,Clothing Product 872,2,668.2,938,Europe,Credit Card,44,3,19.92,2
1829,1154,2024-01-15,New,Clothing,Clothing Product 1154,2,246.6,190,Europe,Credit Card,23,17,15.16,7
1830,340,2024-01-11,New,Clothing,Clothing Product 340,1,365.8,297,Asia,PayPal,57,14,6.88,6
1831,1451,2024-01-12,Returning,Home Appliances,Home Appliances Product 1451,1,1031.7,845,Asia,Credit Card,43,7,18.67,6
1832,2040,2024-01-09,Returning,Electronics,Electronics Product 1058,1,302.9,257,,Credit Card,44,9,4.59,6
1833,1305,2024-01-16,New,Clothing,Clothing Product 1305,5,341.1,735,North America,PayPal,59,16,19.41,3
1834,1281,2024-01-22,Returning,Clothing,Clothing Product 1281,5,758.9,3495,Asia,PayPal,53,4,5.99,4
1835,419,2024-01-30,New,Clothing,Clothing Product 419,5,303.6,1215,Asia,PayPal,27,7,6.06,3
1836,1695,2024-01-16,New,Clothing,Clothing Product 1695,2,546.3,724,North America,Credit Card,35,14,18.43,4
1837,1439,2024-01-30,New,Electronics,Electronics Product 1439,5,1069.6,4430,North America,PayPal,33,8,18.36,7
1838,1679,2024-01-30,New,Clothing,Clothing Product 1679,2,1023.1,1668,Asia,PayPal,45,14,18.91,7
1839,246,2024-01-07,New,Home Appliances,Home Appliances Product 246,5,663.9,2400,Asia,PayPal,44,18,18.39,4
1840,269,2024-01-30,Returning,Home Appliances,Home Appliances Product 269,3,742.6,1677,Asia,Credit Card,28,9,18.36,6
1841,1382,2024-01-03,New,Electronics,Electronics Product 1382,5,1071.9,4595,Asia,PayPal,23,6,15.29,5
1842,1208,2024-01-09,Returning,Clothing,Clothing Product 1208,5,642.8,2795,North America,PayPal,23,5,8.38,4
1843,687,2024-01-28,New,Electronics,Electronics Product 687,5,981.1,4200,North America,PayPal,32,8,14.11,4
1844,309,2024-01-10,New,Home Appliances,Home Appliances Product 309,4,244.9,332,Asia,PayPal,37,12,16.19,4
1845,1259,2024-01-30,New,Clothing,Clothing Product 1259,4,895.1,3332,Europe,PayPal,37,1,6.21,7
1846,1416,2024-01-07,Returning,Clothing,Clothing Product 1416,3,385.4,633,North America,PayPal,33,5,17.44,5
1847,1185,2024-01-16,New,Electronics,Electronics Product 1185,1,909.2,859,Asia,PayPal,50,0,5.02,3
1848,2017,2024-01-26,New,Clothing,Clothing Product 1315,4,370.29999999999995,920,,Credit Card,36,7,14.03,6
1849,1206,2024-01-07,Returning,Clothing,Clothing Product 1206,5,1106.9,4700,North America,Credit Card,60,4,16.69,3
1850,1894,2024-01-05,Returning,Home Appliances,Home Appliances Product 1894,5,496.5,2240,Asia,PayPal,57,3,4.85,3
1851,607,2024-01-08,New,Home Appliances,Home Appliances Product 607,5,248.39999999999998,665,Asia,Credit Card,48,16,11.54,6
1852,439,2024-01-20,New,Home Appliances,Home Appliances Product 439,4,463.70000000000005,1316,North America,Credit Card,41,5,13.47,3
1853,1147,2024-01-08,New,Home Appliances,Home Appliances Product 1147,4,756.2,2752,North America,Credit Card,29,0,6.82,3
1854,1959,2024-01-10,Returning,Electronics,Electronics Product 1959,5,1172.5,4900,Asia,Credit Card,52,1,19.25,2
1855,770,2024-01-21,Returning,Electronics,Electronics Product 770,3,510.2,1353,Europe,Credit Card,30,5,5.92,7
1856,1829,2024-01-30,New,Home Appliances,Home Appliances Product 1829,5,144.9,275,North America,Credit Card,47,6,8.99,3
1857,727,2024-01-08,New,Clothing,Clothing Product 727,4,504.79999999999995,1316,North America,PayPal,27,15,17.58,3
1858,892,2024-01-23,Returning,Home Appliances,Home Appliances Product 892,4,1098.3,3944,North America,Credit Card,43,9,11.23,6
1859,1669,2024-01-20,Returning,Clothing,Clothing Product 1669,1,751.9,586,Europe,PayPal,58,0,16.59,4
1860,1557,2024-01-28,New,Clothing,Clothing Product 1557,1,359.9,165,North America,Credit Card,50,8,19.49,3
1861,1683,2024-01-04,New,Clothing,Clothing Product 1683,4,249.60000000000002,616,North America,Credit Card,36,7,9.56,7
1862,1619,2024-01-30,Returning,Clothing,Clothing Product 1619,3,223.7,423,Asia,PayPal,43,2,8.27,3
1863,510,2024-01-01,Returning,Electronics,Electronics Product 510,1,653.0,490,Asia,PayPal,27,0,16.3,7
1864,423,2024-01-04,Returning,Home Appliances,Home Appliances Product 423,4,1076.3,3812,Europe,PayPal,32,3,12.33,2
1865,1688,2024-01-09,Returning,Electronics,Electronics Product 1688,4,914.6,3308,North America,PayPal,31,4,8.76,7
1866,901,2024-01-02,Returning,Electronics,Electronics Product 901,4,505.9,1852,North America,Credit Card,37,3,4.29,6
1867,1962,2024-01-13,Returning,Home Appliances,Home Appliances Product 1962,4,1120.6,4000,North America,PayPal,59,3,12.06,4
1868,597,2024-01-28,New,Home Appliances,Home Appliances Product 597,4,1117.6,3856,Asia,PayPal,40,14,15.36,7
1869,373,2024-01-14,Returning,Home Appliances,Home Appliances Product 373,4,770.8,2744,Europe,Credit Card,43,5,8.48,3
1870,1637,2024-01-18,New,Electronics,Electronics Product 1637,2,958.1,1632,North America,PayPal,31,7,14.21,7
1871,1328,2024-01-09,New,Electronics,Electronics Product 1328,3,768.2,2073,Europe,PayPal,59,7,7.72,2
1872,1371,2024-01-22,Returning,Electronics,Electronics Product 1371,5,320.4,1360,Europe,PayPal,27,5,4.84,4
1873,1274,2024-01-15,Returning,Electronics,Electronics Product 1274,1,190.0,124,Asia,PayPal,60,2,6.6,5
1874,150,2024-01-01,Returning,Electronics,Electronics Product 150,4,1056.7,3460,Europe,Credit Card,55,5,19.17,3
1875,193,2024-01-14,New,Clothing,Clothing Product 193,1,454.9,327,Europe,PayPal,42,10,12.79,4
1876,1636,2024-01-17,Returning,Electronics,Electronics Product 1636,1,483.1,405,Europe,Credit Card,56,4,7.81,6
1877,1572,2024-01-13,New,Home Appliances,Home Appliances Product 1572,2,434.6,710,North America,Credit Card,38,6,7.96,4
1878,1322,2024-01-03,New,Electronics,Electronics Product 1322,3,788.8,2118,North America,PayPal,45,5,8.28,6
1879,1772,2024-01-03,Returning,Home Appliances,Home Appliances Product 1772,4,243.4,756,Asia,PayPal,34,3,5.44,3
1880,919,2024-01-20,Returning,Electronics,Electronics Product 919,4,731.7,2420,Europe,Credit Card,37,2,12.67,6
1881,1960,2024-01-11,Returning,Home Appliances,Home Appliances Product 1960,1,846.5,772,North America,PayPal,34,8,7.45,5
1882,80,2024-01-21,Returning,Electronics,Electronics Product 80,4,1127.5,3784,North America,PayPal,55,6,18.15,5
1883,133,2024-01-14,New,Electronics,Electronics Product 133,1,462.3,381,Asia,Credit Card,47,11,8.13,6
1884,241,2024-01-02,New,Clothing,Clothing Product 241,2,549.4,712,Europe,Credit Card,42,10,19.34,7
1885,498,2024-01-19,New,Clothing,Clothing Product 498,2,893.5,1596,North America,PayPal,59,8,9.55,7
1886,943,2024-01-14,Returning,Clothing,Clothing Product 943,3,719.2,1950,Asia,PayPal,50,10,6.92,4
1887,1046,2024-01-27,Returning,Electronics,Electronics Product 1046,1,932.1,834,North America,PayPal,33,10,9.81,4
1888,656,2024-01-27,New,Electronics,Electronics Product 656,1,954.8,871,Asia,PayPal,59,9,8.38,7
1889,1859,2024-01-30,New,Clothing,Clothing Product 1859,2,766.7,1178,Europe,PayPal,34,13,17.77,3
1890,1792,2024-01-23,Returning,Home Appliances,Home Appliances Product 1792,4,939.3,3224,Europe,PayPal,23,8,13.33,2
1891,817,2024-01-08,New,Electronics,Electronics Product 817,5,98.30000000000001,215,Europe,PayPal,44,3,5.53,4
1892,1735,2024-01-26,Returning,Home Appliances,Home Appliances Product 1735,5,963.0,4155,Asia,PayPal,54,8,13.2,5
1893,1490,2024-01-21,Returning,Home Appliances,Home Appliances Product 1490,2,811.8,1300,North America,Credit Card,32,2,16.18,5
1894,140,2024-01-21,New,Clothing,Clothing Product 140,2,865.7,1482,North America,Credit Card,36,18,12.47,7
1895,838,2024-01-29,Returning,Electronics,Electronics Product 838,3,1046.0,2628,North America,Credit Card,56,7,17.0,7
1896,1781,2024-01-12,New,Electronics,Electronics Product 1781,2,134.5,130,Asia,PayPal,30,0,6.95,7
1897,1901,2024-01-12,Returning,Electronics,Electronics Product 1901,4,230.1,228,Europe,PayPal,59,0,17.31,7
1898,1327,2024-01-08,Returning,Electronics,Electronics Product 1327,2,703.2,1220,Europe,PayPal,43,9,9.32,4
1899,1788,2024-01-19,New,Electronics,Electronics Product 1788,3,671.2,1860,North America,Credit Card,29,3,5.12,7
1900,42,2024-01-13,Returning,Clothing,Clothing Product 42,4,372.6,756,Asia,Credit Card,58,5,18.36,2
1901,485,2024-01-06,New,Electronics,Electronics Product 485,3,666.3,1740,North America,PayPal,23,13,8.63,3
1902,978,2024-01-19,New,Home Appliances,Home Appliances Product 978,5,368.1,870,North America,Credit Card,32,13,19.41,4
1903,1015,2024-01-26,Returning,Clothing,Clothing Product 1015,4,102.80000000000001,172,Europe,PayPal,42,10,5.98,4
1904,2011,2024-01-30,New,Clothing,Clothing Product 719,3,352.1,492,,PayPal,35,15,18.81,3
1905,1753,2024-01-14,New,Electronics,Electronics Product 1753,5,684.8,2990,Europe,PayPal,29,12,8.68,5
1906,830,2024-01-21,Returning,Electronics,Electronics Product 830,4,168.89999999999998,324,Asia,PayPal,37,5,8.79,7
1907,299,2024-01-30,Returning,Electronics,Electronics Product 299,4,902.0,3224,Europe,Credit Card,35,0,9.6,5
1908,731,2024-01-12,New,Electronics,Electronics Product 731,2,614.1,1026,Asia,Credit Card,28,9,10.11,6
1909,947,2024-01-18,Returning,Clothing,Clothing Product 947,5,1004.6,4645,Asia,PayPal,58,2,7.56,5
1910,714,2024-01-25,New,Home Appliances,Home Appliances Product 714,2,890.1,1700,Asia,Credit Card,51,0,4.01,2
1911,1367,2024-01-18,New,Clothing,Clothing Product 1367,4,1099.4,3916,Europe,PayPal,20,16,12.04,3
1912,1431,2024-01-22,New,Electronics,Electronics Product 1431,2,671.7,1190,Europe,Credit Card,45,3,7.67,6
1913,1325,2024-01-06,Returning,Clothing,Clothing Product 1325,4,427.8,1096,Europe,Credit Card,27,0,15.38,3
1914,609,2024-01-10,New,Home Appliances,Home Appliances Product 609,2,628.9,1120,Asia,PayPal,36,0,6.89,4
1915,170,2024-01-21,New,Home Appliances,Home Appliances Product 170,4,255.2,448,Asia,PayPal,28,0,14.32,7
1916,48,2024-01-19,Returning,Electronics,Electronics Product 48,1,376.5,305,North America,PayPal,45,9,7.15,6
1917,1711,2024-01-02,New,Home Appliances,Home Appliances Product 1711,4,150.6,136,Europe,PayPal,22,18,11.66,4
1918,553,2024-01-14,Returning,Electronics,Electronics Product 553,5,948.5,4310,Europe,Credit Card,38,9,8.65,4
1919,721,2024-01-02,Returning,Home Appliances,Home Appliances Product 721,4,928.5,3044,Asia,PayPal,56,10,16.75,3
1920,1308,2024-01-19,Returning,Home Appliances,Home Appliances Product 1308,5,231.5,460,North America,Credit Card,50,5,13.95,7
1921,2100,2024-01-11,Returning,Home Appliances,Home Appliances Product 1150,3,1028.2,2868,,Credit Card,51,2,7.22,6
1922,1014,2024-01-25,New,Clothing,Clothing Product 1014,4,810.3,2856,Europe,Credit Card,34,11,9.63,7
1923,1651,2024-01-02,New,Clothing,Clothing Product 1651,5,678.9,2590,Asia,PayPal,34,15,16.09,6
1924,151,2024-01-02,Returning,Clothing,Clothing Product 151,5,233.1,855,North America,PayPal,30,8,6.21,5
1925,2015,2024-01-27,Returning,Clothing,Clothing Product 776,2,707.4,1210,,PayPal,56,4,10.24,6
1926,252,2024-01-13,Returning,Electronics,Electronics Product 252,1,946.1,779,Asia,Credit Card,42,9,16.71,4
1927,1846,2024-01-17,New,Home Appliances,Home Appliances Product 1846,1,565.6,430,Asia,Credit Card,26,14,13.56,7
1928,1428,2024-01-19,Returning,Home Appliances,Home Appliances Product 1428,1,626.8,561,North America,Credit Card,30,9,6.58,5
1929,1931,2024-01-12,New,Electronics,Electronics Product 1931,2,412.1,658,North America,Credit Card,43,9,8.31,7
1930,995,2024-01-06,Returning,Clothing,Clothing Product 995,3,373.1,831,Asia,PayPal,39,1,9.61,3
1931,1136,2024-01-27,New,Clothing,Clothing Product 1136,5,939.0,3955,Europe,Credit Card,24,15,14.8,5
1932,300,2024-01-01,New,Electronics,Electronics Product 300,1,1094.9,918,Europe,PayPal,35,19,17.69,6
1933,940,2024-01-11,New,Home Appliances,Home Appliances Product 940,3,1022.5,2754,Europe,Credit Card,45,20,10.45,2
1934,515,2024-01-06,Returning,Clothing,Clothing Product 515,5,453.7,1930,North America,PayPal,52,8,6.77,7
1935,2020,2024-01-11,Returning,Home Appliances,Home Appliances Product 1960,1,846.5,772,,PayPal,34,8,7.45,5
1936,313,2024-01-14,New,Electronics,Electronics Product 313,5,370.9,965,Asia,PayPal,28,18,17.79,2
1937,557,2024-01-18,Returning,Electronics,Electronics Product 557,2,394.6,674,Asia,PayPal,47,4,5.76,5
1938,803,2024-01-24,Returning,Electronics,Electronics Product 803,4,430.3,1548,North America,Credit Card,49,9,4.33,2
1939,1377,2024-01-28,New,Electronics,Electronics Product 1377,5,759.4,2945,Asia,Credit Card,30,15,17.04,3
1940,743,2024-01-24,Returning,Electronics,Electronics Product 743,3,790.2,1956,Asia,PayPal,37,8,13.82,5
1941,643,2024-01-14,New,Electronics,Electronics Product 643,2,148.5,204,Europe,PayPal,24,11,4.65,2
1942,56,2024-01-27,Returning,Home Appliances,Home Appliances Product 56,3,247.6,612,North America,Credit Card,40,3,4.36,2
1943,171,2024-01-22,Returning,Clothing,Clothing Product 171,4,640.6,1940,Asia,Credit Card,42,7,15.56,2
1944,1071,2024-01-22,Returning,Clothing,Clothing Product 1071,3,848.8,1953,Asia,PayPal,20,2,19.78,4
1945,1632,2024-01-13,Returning,Home Appliances,Home Appliances Product 1632,4,404.70000000000005,872,Asia,Credit Card,53,8,18.67,3
1946,1178,2024-01-09,New,Electronics,Electronics Product 1178,2,796.3,1246,Europe,PayPal,51,2,17.33,4
1947,1900,2024-01-11,Returning,Electronics,Electronics Product 1900,3,684.7,1785,Asia,Credit Card,31,6,8.97,3
1948,257,2024-01-18,New,Clothing,Clothing Product 257,4,611.5,1716,North America,PayPal,34,5,18.25,2
1949,701,2024-01-12,Returning,Home Appliances,Home Appliances Product 701,2,238.8,128,Europe,PayPal,26,5,17.48,4
1950,1219,2024-01-20,Returning,Clothing,Clothing Product 1219,1,558.1,465,North America,PayPal,43,6,9.31,3
1951,445,2024-01-26,Returning,Home Appliances,Home Appliances Product 445,1,344.9,247,Asia,Credit Card,41,8,9.79,6
1952,2078,2024-01-18,New,Clothing,Clothing Product 1427,5,847.8,3775,,PayPal,57,4,9.28,5
1953,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
1954,1379,2024-01-30,Returning,Home Appliances,Home Appliances Product 1379,5,356.0,790,Europe,Credit Card,25,5,19.8,3
1955,212,2024-01-03,New,Home Appliances,Home Appliances Product 212,5,826.8,3460,Europe,Credit Card,34,11,13.48,3
1956,1843,2024-01-14,Returning,Clothing,Clothing Product 1843,3,1099.8,2706,North America,PayPal,23,7,19.78,7
1957,1134,2024-01-25,New,Home Appliances,Home Appliances Product 1134,3,1047.7,2700,Asia,PayPal,32,3,14.77,5
1958,1658,2024-01-09,New,Electronics,Electronics Product 1658,3,212.3,339,Europe,PayPal,38,9,9.93,6
1959,1245,2024-01-16,New,Home Appliances,Home Appliances Product 1245,1,307.6,122,Europe,Credit Card,35,9,18.56,6
1960,541,2024-01-02,New,Home Appliances,Home Appliances Product 541,1,424.5,272,North America,PayPal,37,18,15.25,5
1961,1198,2024-01-29,Returning,Home Appliances,Home Appliances Product 1198,3,853.0,2253,Asia,Credit Card,37,4,10.2,6
1962,1793,2024-01-24,Returning,Home Appliances,Home Appliances Product 1793,5,907.8,4010,Asia,Credit Card,21,2,10.58,4
1963,551,2024-01-12,New,Home Appliances,Home Appliances Product 551,5,416.1,1435,Europe,PayPal,22,12,12.91,3
1964,1517,2024-01-18,Returning,Electronics,Electronics Product 1517,5,951.8,4495,North America,PayPal,46,9,5.28,7
1965,480,2024-01-01,New,Home Appliances,Home Appliances Product 480,5,1013.8,4550,Europe,PayPal,48,15,10.38,6
1966,1093,2024-01-14,New,Home Appliances,Home Appliances Product 1093,4,206.0,616,Europe,PayPal,32,12,5.2,6
1967,1231,2024-01-02,New,Home Appliances,Home Appliances Product 1231,1,1050.6,965,Asia,Credit Card,53,16,8.56,7
1968,197,2024-01-18,Returning,Clothing,Clothing Product 197,5,918.2,4385,North America,Credit Card,52,5,4.12,5
1969,400,2024-01-11,Returning,Electronics,Electronics Product 400,5,654.4,2565,Asia,PayPal,27,10,14.14,7
1970,1319,2024-01-30,Returning,Electronics,Electronics Product 1319,5,919.2,3715,Europe,PayPal,45,9,17.62,4
1971,1653,2024-01-04,New,Home Appliances,Home Appliances Product 1653,4,167.5,488,Europe,Credit Card,26,0,4.55,5
1972,1026,2024-01-07,Returning,Electronics,Electronics Product 1026,1,671.2,492,Asia,PayPal,58,9,17.92,2
1973,304,2024-01-05,Returning,Clothing,Clothing Product 304,1,992.0,863,Europe,Credit Card,26,10,12.9,6
1974,1821,2024-01-22,New,Electronics,Electronics Product 1821,4,1135.1,3876,Europe,Credit Card,23,13,16.61,7
1975,1797,2024-01-28,New,Clothing,Clothing Product 1797,5,789.2,3575,Europe,Credit Card,57,8,7.42,6
1976,1991,2024-01-12,New,Electronics,Electronics Product 1991,1,1027.1,841,North America,Credit Card,23,0,18.61,5
1977,1398,2024-01-19,New,Home Appliances,Home Appliances Product 1398,3,1059.0,2628,Asia,PayPal,22,10,18.3,5
1978,2066,2024-01-03,Returning,Electronics,Electronics Product 182,3,223.2,327,,PayPal,60,9,11.42,5
1979,1705,2024-01-26,New,Electronics,Electronics Product 1705,5,790.4,3570,North America,PayPal,43,20,7.64,5
1980,1173,2024-01-04,Returning,Clothing,Clothing Product 1173,4,1147.9,3992,Asia,Credit Card,26,9,14.99,4
1981,1954,2024-01-05,New,Electronics,Electronics Product 1954,4,304.4,540,Asia,Credit Card,33,4,16.94,6
1982,693,2024-01-04,New,Electronics,Electronics Product 693,4,381.9,1300,Europe,Credit Card,43,9,5.69,4
1983,1545,2024-01-16,Returning,Electronics,Electronics Product 1545,4,219.3,688,Asia,PayPal,39,9,4.73,6
1984,311,2024-01-12,Returning,Electronics,Electronics Product 311,2,558.2,914,Europe,Credit Card,25,6,10.12,4
1985,194,2024-01-15,Returning,Clothing,Clothing Product 194,1,285.1,128,Europe,Credit Card,49,0,15.71,3
